customer_id,store,floor,timestamp
1137,Fashion Friends,1,2024-12-01 10:34:00
1137,Zara,1,2024-12-01 10:47:00
1138,Bershka,1,2024-12-01 09:13:00
1138,Stradivarius,1,2024-12-01 09:57:00
1138,Gigatron,1,2024-12-01 10:25:00
1139,Stradivarius,1,2024-12-01 09:21:00
1139,Superdry,1,2024-12-01 09:41:00
1140,Obrock,2,2024-12-01 09:27:00
1140,Fashion Friends,1,2024-12-01 09:56:00
1140,Replay,0,2024-12-01 10:23:00
1140,Zara,1,2024-12-01 10:45:00
1140,Adidas,1,2024-12-01 11:08:00
1141,DM,0,2024-12-01 09:02:00
1141,Nike,0,2024-12-01 09:40:00
1142,UnderArmour,0,2024-12-01 09:06:00
1143,Tehnomanija,0,2024-12-01 09:14:00
1143,Pull&Bear,0,2024-12-01 09:57:00
1144,Fashion Friends,1,2024-12-01 09:05:00
1144,nFashion,0,2024-12-01 09:24:00
1145,Stradivarius,1,2024-12-01 09:20:00
1145,Games,1,2024-12-01 10:00:00
1145,Mi,0,2024-12-01 10:29:00
1145,SportVision,0,2024-12-01 10:53:00
1145,nFashion,0,2024-12-01 11:33:00
1146,nFashion,0,2024-12-01 09:27:00
1146,Fashion Friends,1,2024-12-01 09:57:00
1147,Adidas,1,2024-12-01 09:11:00
1147,Fashion Friends,1,2024-12-01 09:32:00
1147,Obrock,2,2024-12-01 09:56:00
1148,Nike,0,2024-12-01 09:30:00
1148,SportVision,0,2024-12-01 09:44:00
1148,UnderArmour,0,2024-12-01 09:54:00
1149,McDonalds,2,2024-12-01 09:12:00
1149,Games,1,2024-12-01 09:22:00
1149,Gigatron,1,2024-12-01 09:54:00
1149,Mi,0,2024-12-01 10:28:00
1150,DM,0,2024-12-01 09:11:00
1150,Lilly,1,2024-12-01 09:35:00
1150,Games,1,2024-12-01 10:08:00
1151,Zara,1,2024-12-01 09:02:00
1151,Bershka,1,2024-12-01 09:31:00
1152,Nike,0,2024-12-01 09:15:00
1153,Tehnomanija,0,2024-12-01 09:27:00
1154,Mi,0,2024-12-01 09:27:00
1154,DM,0,2024-12-01 09:59:00
1154,UnderArmour,0,2024-12-01 10:39:00
1154,Philips,0,2024-12-01 11:21:00
1154,Tehnomanija,0,2024-12-01 11:42:00
1155,Nike,0,2024-12-01 09:21:00
1155,UnderArmour,0,2024-12-01 10:05:00
1155,SportVision,0,2024-12-01 10:42:00
1156,Stradivarius,1,2024-12-01 09:15:00
1156,Bershka,1,2024-12-01 09:31:00
1156,Zara,1,2024-12-01 10:04:00
1157,nSport,1,2024-12-01 09:30:00
1158,Lilly,1,2024-12-01 09:12:00
1158,Philips,0,2024-12-01 09:56:00
1158,H&M,0,2024-12-01 10:38:00
1159,Pull&Bear,0,2024-12-01 09:26:00
1159,Bershka,1,2024-12-01 09:58:00
1159,Sephora,1,2024-12-01 10:42:00
1159,Superdry,1,2024-12-01 11:13:00
1160,Zara,1,2024-12-01 09:08:00
1160,XYZ,1,2024-12-01 09:34:00
1161,Jasmin,0,2024-12-01 09:20:00
1161,DM,0,2024-12-01 09:54:00
1162,Tehnomanija,0,2024-12-01 09:02:00
1162,H&M,0,2024-12-01 09:39:00
1163,Jasmin,0,2024-12-01 09:30:00
1163,nFashion,0,2024-12-01 09:56:00
1163,XYZ,1,2024-12-01 10:08:00
1164,nFashion,0,2024-12-01 09:27:00
1164,SportVision,0,2024-12-01 09:47:00
1164,Jasmin,0,2024-12-01 10:06:00
1165,Bershka,1,2024-12-01 09:00:00
1165,Stradivarius,1,2024-12-01 09:25:00
1166,UnderArmour,0,2024-12-01 09:01:00
1167,Gigatron,1,2024-12-01 09:04:00
1167,Replay,0,2024-12-01 09:47:00
1167,UnderArmour,0,2024-12-01 10:06:00
1167,Tehnomanija,0,2024-12-01 10:50:00
1168,nFashion,0,2024-12-01 09:01:00
1168,Fashion Friends,1,2024-12-01 09:38:00
1168,XYZ,1,2024-12-01 09:49:00
1168,Adidas,1,2024-12-01 10:05:00
1168,nSport,1,2024-12-01 10:22:00
1169,Superdry,1,2024-12-01 09:23:00
1169,XYZ,1,2024-12-01 10:06:00
1170,McDonalds,2,2024-12-01 09:13:00
1170,Tehnomanija,0,2024-12-01 09:41:00
1170,Gigatron,1,2024-12-01 09:56:00
1170,Games,1,2024-12-01 10:11:00
1170,Sephora,1,2024-12-01 10:43:00
1171,Nike,0,2024-12-01 09:28:00
1171,SportVision,0,2024-12-01 09:51:00
1171,Philips,0,2024-12-01 10:01:00
1171,DM,0,2024-12-01 10:39:00
1172,Games,1,2024-12-01 09:17:00
1172,Gigatron,1,2024-12-01 09:38:00
1172,Lilly,1,2024-12-01 10:14:00
1172,Fashion Friends,1,2024-12-01 10:47:00
1173,H&M,0,2024-12-01 09:27:00
1174,Pull&Bear,0,2024-12-01 09:09:00
1174,H&M,0,2024-12-01 09:53:00
1175,Superdry,1,2024-12-01 09:08:00
1175,XYZ,1,2024-12-01 09:26:00
1176,Philips,0,2024-12-01 09:28:00
1176,Gigatron,1,2024-12-01 09:48:00
1176,Fashion Friends,1,2024-12-01 09:58:00
1177,Fashion Friends,1,2024-12-01 09:26:00
1177,XYZ,1,2024-12-01 10:00:00
1177,Superdry,1,2024-12-01 10:24:00
1177,Stradivarius,1,2024-12-01 11:02:00
1178,Sephora,1,2024-12-01 09:17:00
1178,DM,0,2024-12-01 09:34:00
1178,XYZ,1,2024-12-01 10:03:00
1178,Superdry,1,2024-12-01 10:34:00
1179,Nike,0,2024-12-01 09:22:00
1179,SportVision,0,2024-12-01 09:38:00
1179,UnderArmour,0,2024-12-01 10:02:00
1180,nSport,1,2024-12-01 09:24:00
1180,Superdry,1,2024-12-01 09:40:00
1181,Bershka,1,2024-12-01 09:03:00
1182,H&M,0,2024-12-01 09:28:00
1182,Pull&Bear,0,2024-12-01 09:47:00
1183,Mi,0,2024-12-01 09:25:00
1183,Philips,0,2024-12-01 09:47:00
1184,Bershka,1,2024-12-01 09:21:00
1184,H&M,0,2024-12-01 10:02:00
1184,nFashion,0,2024-12-01 10:17:00
1184,Replay,0,2024-12-01 10:40:00
1185,nFashion,0,2024-12-01 09:28:00
1185,Philips,0,2024-12-01 09:41:00
1185,Pull&Bear,0,2024-12-01 09:57:00
1185,Stradivarius,1,2024-12-01 10:42:00
1185,Bershka,1,2024-12-01 11:05:00
1186,Superdry,1,2024-12-01 09:20:00
1187,XYZ,1,2024-12-01 09:04:00
1187,Sephora,1,2024-12-01 09:47:00
1187,Lilly,1,2024-12-01 10:27:00
1188,XYZ,1,2024-12-01 09:04:00
1188,Superdry,1,2024-12-01 09:36:00
1188,Tehnomanija,0,2024-12-01 10:14:00
1189,Jasmin,0,2024-12-01 09:11:00
1190,SportVision,0,2024-12-01 09:15:00
1190,Nike,0,2024-12-01 09:50:00
1190,UnderArmour,0,2024-12-01 10:09:00
1191,Philips,0,2024-12-01 09:18:00
1191,Replay,0,2024-12-01 09:47:00
1191,Fashion Friends,1,2024-12-01 10:20:00
1191,XYZ,1,2024-12-01 10:43:00
1192,DM,0,2024-12-01 09:26:00
1192,H&M,0,2024-12-01 10:00:00
1192,Pull&Bear,0,2024-12-01 10:37:00
1192,Replay,0,2024-12-01 10:52:00
1193,Sephora,1,2024-12-01 09:23:00
1193,Lilly,1,2024-12-01 10:00:00
1193,Zara,1,2024-12-01 10:12:00
1193,Bershka,1,2024-12-01 10:36:00
1193,Replay,0,2024-12-01 10:53:00
1194,Philips,0,2024-12-01 09:26:00
1194,Adidas,1,2024-12-01 09:44:00
1194,UnderArmour,0,2024-12-01 10:27:00
1195,XYZ,1,2024-12-01 09:27:00
1195,nFashion,0,2024-12-01 09:40:00
1195,Superdry,1,2024-12-01 10:24:00
1195,Fashion Friends,1,2024-12-01 11:04:00
1196,Mi,0,2024-12-01 09:04:00
1196,nSport,1,2024-12-01 09:45:00
1196,UnderArmour,0,2024-12-01 10:06:00
1196,Tehnomanija,0,2024-12-01 10:47:00
1196,Philips,0,2024-12-01 11:20:00
1197,BurritoMadre,2,2024-12-01 09:13:00
1198,Zara,1,2024-12-01 09:13:00
1198,Stradivarius,1,2024-12-01 09:28:00
1198,Bershka,1,2024-12-01 09:42:00
1199,Lilly,1,2024-12-01 09:01:00
1199,Fashion Friends,1,2024-12-01 09:31:00
1199,nFashion,0,2024-12-01 09:58:00
1199,Replay,0,2024-12-01 10:23:00
1199,DM,0,2024-12-01 10:59:00
1200,Adidas,1,2024-12-01 09:18:00
1200,nSport,1,2024-12-01 09:51:00
1200,XYZ,1,2024-12-01 10:27:00
1200,Fashion Friends,1,2024-12-01 11:07:00
1201,Replay,0,2024-12-01 09:20:00
1201,nFashion,0,2024-12-01 09:59:00
1202,Philips,0,2024-12-01 09:06:00
1202,Mi,0,2024-12-01 09:34:00
1202,Pull&Bear,0,2024-12-01 09:48:00
1202,Stradivarius,1,2024-12-01 10:21:00
1203,Gigatron,1,2024-12-01 09:20:00
1203,Fashion Friends,1,2024-12-01 09:49:00
1203,Superdry,1,2024-12-01 10:04:00
1203,nFashion,0,2024-12-01 10:45:00
1204,Pull&Bear,0,2024-12-01 09:04:00
1204,Jasmin,0,2024-12-01 09:34:00
1204,DM,0,2024-12-01 10:10:00
1204,Sephora,1,2024-12-01 10:54:00
1205,UnderArmour,0,2024-12-01 09:19:00
1205,nFashion,0,2024-12-01 09:41:00
1206,Zara,1,2024-12-01 09:09:00
1206,nFashion,0,2024-12-01 09:41:00
1207,Tehnomanija,0,2024-12-01 09:12:00
1207,Replay,0,2024-12-01 09:39:00
1207,Nike,0,2024-12-01 10:07:00
1207,UnderArmour,0,2024-12-01 10:36:00
1207,SportVision,0,2024-12-01 11:09:00
1208,SportVision,0,2024-12-01 09:13:00
1208,AsianFood,2,2024-12-01 09:55:00
1209,Philips,0,2024-12-01 09:13:00
1210,nSport,1,2024-12-01 09:03:00
1210,BurritoMadre,2,2024-12-01 09:36:00
1210,Mi,0,2024-12-01 10:14:00
1210,Tehnomanija,0,2024-12-01 10:33:00
1210,XYZ,1,2024-12-01 10:47:00
1211,Stradivarius,1,2024-12-01 09:03:00
1211,Zara,1,2024-12-01 09:43:00
1211,Pull&Bear,0,2024-12-01 10:11:00
1211,H&M,0,2024-12-01 10:47:00
1212,AsianFood,2,2024-12-01 09:05:00
1213,Jasmin,0,2024-12-01 09:21:00
1213,Nike,0,2024-12-01 09:50:00
1213,BurritoMadre,2,2024-12-01 10:09:00
1213,Superdry,1,2024-12-01 10:27:00
1213,XYZ,1,2024-12-01 10:38:00
1214,Jasmin,0,2024-12-01 09:01:00
1214,Bershka,1,2024-12-01 09:12:00
1214,Zara,1,2024-12-01 09:53:00
1214,Stradivarius,1,2024-12-01 10:16:00
1214,Replay,0,2024-12-01 10:42:00
1215,Bershka,1,2024-12-01 09:24:00
1216,Nike,0,2024-12-01 09:06:00
1216,Mi,0,2024-12-01 09:19:00
1216,Lilly,1,2024-12-01 09:38:00
1216,Sephora,1,2024-12-01 09:53:00
1217,Zara,1,2024-12-01 09:01:00
1217,Stradivarius,1,2024-12-01 09:25:00
1217,Fashion Friends,1,2024-12-01 09:47:00
1217,Superdry,1,2024-12-01 10:08:00
1217,DM,0,2024-12-01 10:39:00
1218,Superdry,1,2024-12-01 09:20:00
1218,nFashion,0,2024-12-01 09:40:00
1218,Mi,0,2024-12-01 10:02:00
1218,Nike,0,2024-12-01 10:21:00
1219,Lilly,1,2024-12-01 09:19:00
1219,Gigatron,1,2024-12-01 09:56:00
1219,McDonalds,2,2024-12-01 10:14:00
1220,Lilly,1,2024-12-01 09:06:00
1220,DM,0,2024-12-01 09:39:00
1221,Superdry,1,2024-12-01 09:16:00
1222,Replay,0,2024-12-01 09:11:00
1222,nFashion,0,2024-12-01 09:21:00
1222,Adidas,1,2024-12-01 09:54:00
1223,Mi,0,2024-12-01 09:07:00
1223,Gigatron,1,2024-12-01 09:45:00
1223,Obrock,2,2024-12-01 10:11:00
1224,Jasmin,0,2024-12-01 09:25:00
1224,DM,0,2024-12-01 09:42:00
1225,KFC,2,2024-12-01 09:23:00
1225,XYZ,1,2024-12-01 09:40:00
1225,Adidas,1,2024-12-01 10:18:00
1225,SportVision,0,2024-12-01 10:41:00
1226,nSport,1,2024-12-01 09:11:00
1226,Adidas,1,2024-12-01 09:34:00
1227,Zara,1,2024-12-01 09:01:00
1228,DM,0,2024-12-01 09:20:00
1228,Replay,0,2024-12-01 09:57:00
1228,nFashion,0,2024-12-01 10:23:00
1229,Superdry,1,2024-12-01 09:11:00
1229,Fashion Friends,1,2024-12-01 09:44:00
1229,XYZ,1,2024-12-01 10:16:00
1230,Nike,0,2024-12-01 09:10:00
1230,Fashion Friends,1,2024-12-01 09:42:00
1230,Lilly,1,2024-12-01 10:22:00
1231,UnderArmour,0,2024-12-01 09:08:00
1231,SportVision,0,2024-12-01 09:20:00
1231,Nike,0,2024-12-01 09:40:00
1232,Replay,0,2024-12-01 09:17:00
1232,nFashion,0,2024-12-01 09:53:00
1232,XYZ,1,2024-12-01 10:36:00
1233,SportVision,0,2024-12-01 09:23:00
1233,Nike,0,2024-12-01 10:05:00
1233,Adidas,1,2024-12-01 10:50:00
1233,Sephora,1,2024-12-01 11:01:00
1233,Tehnomanija,0,2024-12-01 11:11:00
1234,Bershka,1,2024-12-01 09:02:00
1234,Lilly,1,2024-12-01 09:38:00
1234,Sephora,1,2024-12-01 10:22:00
1234,XYZ,1,2024-12-01 10:58:00
1234,Gigatron,1,2024-12-01 11:38:00
1235,UnderArmour,0,2024-12-01 09:15:00
1236,nFashion,0,2024-12-01 09:20:00
1236,Pull&Bear,0,2024-12-01 09:33:00
1236,Replay,0,2024-12-01 10:14:00
1237,BurritoMadre,2,2024-12-01 09:28:00
1237,Sephora,1,2024-12-01 09:38:00
1237,Replay,0,2024-12-01 10:17:00
1238,SportVision,0,2024-12-01 09:15:00
1238,UnderArmour,0,2024-12-01 09:37:00
1238,Tehnomanija,0,2024-12-01 10:12:00
1239,BurritoMadre,2,2024-12-01 09:03:00
1240,Zara,1,2024-12-01 09:12:00
1240,Adidas,1,2024-12-01 09:44:00
1240,Lilly,1,2024-12-01 10:00:00
1240,Sephora,1,2024-12-01 10:22:00
1241,H&M,0,2024-12-01 09:25:00
1242,nSport,1,2024-12-01 09:19:00
1242,SportVision,0,2024-12-01 09:47:00
1242,Nike,0,2024-12-01 10:04:00
1243,Sephora,1,2024-12-01 09:08:00
1243,Lilly,1,2024-12-01 09:23:00
1244,Pull&Bear,0,2024-12-01 09:14:00
1244,Gigatron,1,2024-12-01 09:57:00
1245,Zara,1,2024-12-01 09:19:00
1245,BurritoMadre,2,2024-12-01 09:40:00
1246,Replay,0,2024-12-01 09:15:00
1247,Superdry,1,2024-12-01 09:13:00
1247,Gigatron,1,2024-12-01 09:28:00
1247,Games,1,2024-12-01 09:58:00
1248,KFC,2,2024-12-01 09:15:00
1249,SportVision,0,2024-12-01 09:27:00
1249,Pull&Bear,0,2024-12-01 09:59:00
1249,H&M,0,2024-12-01 10:31:00
1250,Replay,0,2024-12-01 09:00:00
1251,Games,1,2024-12-01 09:28:00
1252,XYZ,1,2024-12-01 09:28:00
1253,Jasmin,0,2024-12-01 09:30:00
1253,Lilly,1,2024-12-01 10:13:00
1253,Sephora,1,2024-12-01 10:42:00
1254,UnderArmour,0,2024-12-01 09:13:00
1255,SportVision,0,2024-12-01 09:29:00
1256,SportVision,0,2024-12-01 09:03:00
1256,Adidas,1,2024-12-01 09:15:00
1257,AsianFood,2,2024-12-01 09:10:00
1257,Stradivarius,1,2024-12-01 09:48:00
1257,Zara,1,2024-12-01 10:12:00
1257,Bershka,1,2024-12-01 10:27:00
1258,Philips,0,2024-12-01 09:03:00
1258,Gigatron,1,2024-12-01 09:27:00
1259,Fashion Friends,1,2024-12-01 09:01:00
1259,XYZ,1,2024-12-01 09:11:00
1259,Superdry,1,2024-12-01 09:41:00
1260,XYZ,1,2024-12-01 09:06:00
1260,Fashion Friends,1,2024-12-01 09:18:00
1260,Superdry,1,2024-12-01 09:49:00
1261,H&M,0,2024-12-01 09:27:00
1261,Bershka,1,2024-12-01 10:04:00
1261,Stradivarius,1,2024-12-01 10:22:00
1262,Stradivarius,1,2024-12-01 09:05:00
1263,Games,1,2024-12-01 09:24:00
1263,Gigatron,1,2024-12-01 10:06:00
1264,Games,1,2024-12-01 09:12:00
1264,Gigatron,1,2024-12-01 09:46:00
1264,Bershka,1,2024-12-01 10:03:00
1264,Adidas,1,2024-12-01 10:44:00
1264,UnderArmour,0,2024-12-01 11:26:00
1265,Mi,0,2024-12-01 09:10:00
1266,Gigatron,1,2024-12-01 09:07:00
1266,Superdry,1,2024-12-01 09:50:00
1266,XYZ,1,2024-12-01 10:17:00
1267,nSport,1,2024-12-01 09:07:00
1267,Sephora,1,2024-12-01 09:32:00
1267,Lilly,1,2024-12-01 09:43:00
1268,Adidas,1,2024-12-01 09:02:00
1268,nSport,1,2024-12-01 09:46:00
1269,SportVision,0,2024-12-01 09:07:00
1269,UnderArmour,0,2024-12-01 09:41:00
1269,Tehnomanija,0,2024-12-01 10:21:00
1269,Philips,0,2024-12-01 10:57:00
1270,Jasmin,0,2024-12-01 09:12:00
1270,nFashion,0,2024-12-01 09:53:00
1270,UnderArmour,0,2024-12-01 10:38:00
1270,Nike,0,2024-12-01 11:07:00
1270,BurritoMadre,2,2024-12-01 11:45:00
1271,Philips,0,2024-12-01 09:28:00
1271,Pull&Bear,0,2024-12-01 09:52:00
1272,SportVision,0,2024-12-01 09:26:00
1272,Nike,0,2024-12-01 10:02:00
1273,Jasmin,0,2024-12-01 09:12:00
1274,Sephora,1,2024-12-01 09:28:00
1274,Lilly,1,2024-12-01 10:10:00
1275,Zara,1,2024-12-01 09:13:00
1275,XYZ,1,2024-12-01 09:47:00
1275,Fashion Friends,1,2024-12-01 10:28:00
1275,Superdry,1,2024-12-01 10:42:00
1275,nFashion,0,2024-12-01 10:55:00
1276,Tehnomanija,0,2024-12-01 09:20:00
1276,Gigatron,1,2024-12-01 09:50:00
1277,Gigatron,1,2024-12-01 09:20:00
1277,Zara,1,2024-12-01 09:37:00
1277,Pull&Bear,0,2024-12-01 10:02:00
1278,Jasmin,0,2024-12-01 09:18:00
1278,DM,0,2024-12-01 09:36:00
1278,Sephora,1,2024-12-01 09:49:00
1279,Pull&Bear,0,2024-12-01 09:17:00
1280,Gigatron,1,2024-12-01 09:23:00
1280,Bershka,1,2024-12-01 10:02:00
1280,Stradivarius,1,2024-12-01 10:43:00
1281,Replay,0,2024-12-01 09:25:00
1281,Mi,0,2024-12-01 09:57:00
1281,UnderArmour,0,2024-12-01 10:39:00
1281,Nike,0,2024-12-01 11:13:00
1282,Philips,0,2024-12-01 09:02:00
1283,Tehnomanija,0,2024-12-01 09:03:00
1284,Mi,0,2024-12-01 09:28:00
1284,Tehnomanija,0,2024-12-01 10:00:00
1285,Gigatron,1,2024-12-01 09:00:00
1285,Superdry,1,2024-12-01 09:14:00
1285,Fashion Friends,1,2024-12-01 09:45:00
1286,Mi,0,2024-12-01 09:25:00
1286,Zara,1,2024-12-01 09:35:00
1287,SportVision,0,2024-12-01 09:26:00
1287,UnderArmour,0,2024-12-01 09:46:00
1287,nSport,1,2024-12-01 10:29:00
1287,Adidas,1,2024-12-01 11:10:00
1288,Adidas,1,2024-12-01 09:26:00
1288,UnderArmour,0,2024-12-01 09:46:00
1288,Tehnomanija,0,2024-12-01 10:03:00
1288,Jasmin,0,2024-12-01 10:39:00
1289,Fashion Friends,1,2024-12-01 09:19:00
1289,XYZ,1,2024-12-01 09:37:00
1289,Superdry,1,2024-12-01 10:18:00
1290,Replay,0,2024-12-01 09:11:00
1290,nFashion,0,2024-12-01 09:42:00
1291,Pull&Bear,0,2024-12-01 09:24:00
1291,Mi,0,2024-12-01 09:51:00
1292,H&M,0,2024-12-01 09:27:00
1292,Pull&Bear,0,2024-12-01 09:55:00
1292,DM,0,2024-12-01 10:34:00
1292,Philips,0,2024-12-01 11:01:00
1292,Mi,0,2024-12-01 11:15:00
1293,Adidas,1,2024-12-01 09:02:00
1293,nSport,1,2024-12-01 09:43:00
1294,Replay,0,2024-12-01 09:17:00
1294,XYZ,1,2024-12-01 09:55:00
1294,Superdry,1,2024-12-01 10:17:00
1294,Fashion Friends,1,2024-12-01 10:43:00
1295,KFC,2,2024-12-01 09:27:00
1295,Games,1,2024-12-01 09:45:00
1295,Gigatron,1,2024-12-01 10:17:00
1295,Tehnomanija,0,2024-12-01 10:31:00
1295,Mi,0,2024-12-01 10:52:00
1296,Superdry,1,2024-12-01 09:14:00
1296,Fashion Friends,1,2024-12-01 09:55:00
1297,UnderArmour,0,2024-12-01 09:19:00
1297,SportVision,0,2024-12-01 09:47:00
1297,Replay,0,2024-12-01 10:15:00
1297,Fashion Friends,1,2024-12-01 10:41:00
1297,XYZ,1,2024-12-01 11:03:00
1298,Sephora,1,2024-12-01 09:25:00
1298,Lilly,1,2024-12-01 09:50:00
1299,Mi,0,2024-12-01 09:19:00
1299,Tehnomanija,0,2024-12-01 09:45:00
1300,McDonalds,2,2024-12-01 09:04:00
1301,H&M,0,2024-12-01 09:18:00
1301,Replay,0,2024-12-01 09:59:00
1301,nFashion,0,2024-12-01 10:16:00
1301,Stradivarius,1,2024-12-01 10:47:00
1301,Superdry,1,2024-12-01 11:11:00
1302,XYZ,1,2024-12-01 09:13:00
1302,Gigatron,1,2024-12-01 09:31:00
1302,Superdry,1,2024-12-01 09:49:00
1302,H&M,0,2024-12-01 10:10:00
1303,Fashion Friends,1,2024-12-01 09:28:00
1304,DM,0,2024-12-01 09:06:00
1304,Jasmin,0,2024-12-01 09:47:00
1305,Sephora,1,2024-12-01 09:21:00
1305,Lilly,1,2024-12-01 09:32:00
1306,Fashion Friends,1,2024-12-01 09:09:00
1306,Superdry,1,2024-12-01 09:42:00
1306,Lilly,1,2024-12-01 10:10:00
1307,KFC,2,2024-12-01 09:05:00
1308,Stradivarius,1,2024-12-01 09:17:00
1309,Bershka,1,2024-12-01 09:12:00
1309,nFashion,0,2024-12-01 09:37:00
1309,SportVision,0,2024-12-01 10:05:00
1309,Adidas,1,2024-12-01 10:26:00
1309,Tehnomanija,0,2024-12-01 11:11:00
1310,Fashion Friends,1,2024-12-01 09:24:00
1310,Adidas,1,2024-12-01 09:51:00
1310,H&M,0,2024-12-01 10:09:00
1311,UnderArmour,0,2024-12-01 09:15:00
1311,Nike,0,2024-12-01 09:55:00
1311,Philips,0,2024-12-01 10:19:00
1311,Tehnomanija,0,2024-12-01 10:49:00
1311,Games,1,2024-12-01 11:22:00
1312,Lilly,1,2024-12-01 09:07:00
1313,Mi,0,2024-12-01 09:14:00
1313,Tehnomanija,0,2024-12-01 09:40:00
1313,Gigatron,1,2024-12-01 09:56:00
1313,Philips,0,2024-12-01 10:08:00
1314,SportVision,0,2024-12-01 09:12:00
1314,H&M,0,2024-12-01 09:40:00
1314,Pull&Bear,0,2024-12-01 10:18:00
1315,Tehnomanija,0,2024-12-01 09:27:00
1315,Pull&Bear,0,2024-12-01 09:42:00
1316,Games,1,2024-12-01 09:27:00
1316,Pull&Bear,0,2024-12-01 09:50:00
1316,H&M,0,2024-12-01 10:13:00
1316,Stradivarius,1,2024-12-01 10:24:00
1316,Gigatron,1,2024-12-01 10:44:00
1317,McDonalds,2,2024-12-01 09:11:00
1318,Pull&Bear,0,2024-12-01 09:09:00
1318,Fashion Friends,1,2024-12-01 09:53:00
1318,Stradivarius,1,2024-12-01 10:05:00
1319,Jasmin,0,2024-12-01 09:19:00
1319,DM,0,2024-12-01 09:29:00
1320,BurritoMadre,2,2024-12-01 09:08:00
1320,Fashion Friends,1,2024-12-01 09:42:00
1320,Superdry,1,2024-12-01 10:07:00
1320,XYZ,1,2024-12-01 10:18:00
1320,Bershka,1,2024-12-01 10:38:00
1321,Philips,0,2024-12-01 09:05:00
1322,Stradivarius,1,2024-12-01 09:19:00
1322,Bershka,1,2024-12-01 09:42:00
1322,Sephora,1,2024-12-01 10:22:00
1322,Jasmin,0,2024-12-01 10:52:00
1322,nFashion,0,2024-12-01 11:19:00
1323,Superdry,1,2024-12-01 09:12:00
1323,Fashion Friends,1,2024-12-01 09:28:00
1323,Replay,0,2024-12-01 09:58:00
1323,H&M,0,2024-12-01 10:39:00
1323,Mi,0,2024-12-01 10:50:00
1324,Adidas,1,2024-12-01 09:04:00
1324,Gigatron,1,2024-12-01 09:23:00
1324,Games,1,2024-12-01 09:38:00
1324,Superdry,1,2024-12-01 10:05:00
1325,UnderArmour,0,2024-12-01 09:09:00
1325,Adidas,1,2024-12-01 09:54:00
1325,Games,1,2024-12-01 10:13:00
1325,Gigatron,1,2024-12-01 10:28:00
1326,SportVision,0,2024-12-01 09:30:00
1326,DM,0,2024-12-01 10:02:00
1326,Jasmin,0,2024-12-01 10:24:00
1327,AsianFood,2,2024-12-01 09:04:00
1327,Zara,1,2024-12-01 09:19:00
1327,Stradivarius,1,2024-12-01 09:47:00
1327,Superdry,1,2024-12-01 10:22:00
1328,nFashion,0,2024-12-01 09:20:00
1328,Replay,0,2024-12-01 09:32:00
1328,Superdry,1,2024-12-01 10:02:00
1328,Lilly,1,2024-12-01 10:32:00
1328,Sephora,1,2024-12-01 11:10:00
1329,Bershka,1,2024-12-01 09:26:00
1329,Gigatron,1,2024-12-01 09:47:00
1329,Zara,1,2024-12-01 10:19:00
1329,Lilly,1,2024-12-01 10:59:00
1330,Pull&Bear,0,2024-12-01 09:02:00
1330,SportVision,0,2024-12-01 09:45:00
1330,UnderArmour,0,2024-12-01 10:18:00
1330,nSport,1,2024-12-01 10:34:00
1331,DM,0,2024-12-01 09:18:00
1331,Jasmin,0,2024-12-01 09:44:00
1332,Mi,0,2024-12-01 09:17:00
1332,SportVision,0,2024-12-01 09:28:00
1332,H&M,0,2024-12-01 10:00:00
1333,Nike,0,2024-12-01 09:15:00
1333,UnderArmour,0,2024-12-01 09:25:00
1333,Tehnomanija,0,2024-12-01 09:50:00
1333,Mi,0,2024-12-01 10:00:00
1334,Adidas,1,2024-12-01 09:15:00
1334,Stradivarius,1,2024-12-01 09:40:00
1334,Replay,0,2024-12-01 10:25:00
1335,Adidas,1,2024-12-01 09:02:00
1335,nSport,1,2024-12-01 09:36:00
1335,UnderArmour,0,2024-12-01 10:15:00
1336,Games,1,2024-12-01 09:23:00
1336,Lilly,1,2024-12-01 09:56:00
1336,Sephora,1,2024-12-01 10:13:00
1337,Lilly,1,2024-12-01 09:16:00
1337,Sephora,1,2024-12-01 09:55:00
1337,Jasmin,0,2024-12-01 10:13:00
1338,Mi,0,2024-12-01 09:12:00
1338,UnderArmour,0,2024-12-01 09:49:00
1338,XYZ,1,2024-12-01 10:24:00
1338,Fashion Friends,1,2024-12-01 10:48:00
1338,nFashion,0,2024-12-01 11:01:00
1339,Bershka,1,2024-12-01 09:14:00
1339,Stradivarius,1,2024-12-01 09:58:00
1340,Adidas,1,2024-12-01 09:17:00
1340,nSport,1,2024-12-01 09:50:00
1340,Bershka,1,2024-12-01 10:10:00
1340,Sephora,1,2024-12-01 10:55:00
1341,Fashion Friends,1,2024-12-01 09:07:00
1341,Superdry,1,2024-12-01 09:21:00
1342,Zara,1,2024-12-01 09:00:00
1342,Bershka,1,2024-12-01 09:39:00
1343,Stradivarius,1,2024-12-01 09:14:00
1343,Bershka,1,2024-12-01 09:39:00
1343,Zara,1,2024-12-01 10:17:00
1343,Fashion Friends,1,2024-12-01 10:50:00
1344,Games,1,2024-12-01 09:09:00
1344,Gigatron,1,2024-12-01 09:25:00
1344,Tehnomanija,0,2024-12-01 09:46:00
1345,Pull&Bear,0,2024-12-01 09:00:00
1345,Jasmin,0,2024-12-01 09:20:00
1345,Replay,0,2024-12-01 09:39:00
